PG.UniprotIds,PG.Genes,PG.ProteinDescriptions,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.PSMs,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.PSMsForQuant,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Label-Free Quant,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Coverage,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.Score,20220401_KMJ_LB_PB_140min_15cm_M2.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_M1.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_P2.raw.PG.UniquePeptides,20220401_KMJ_LB_PB_140min_15cm_P1.raw.PG.UniquePeptides
A0A286ZNM5;A0A287AXU7;A0A287B101;A0A287BGY3;F2Z5F9,TIAL1,Uncharacterized protein,NaN,2,2,2,NaN,2,2,1,NaN,19573.75,1065546,465721.4,NaN,4.6%;7%;5.5%;5.4%;4.8%,4.6%;7%;5.5%;5.4%;4.8%,2.5%;3.9%;3%;3%;2.7%,NaN,2.1266143321991,2.1266143321991,2.1266143321991,NaN,2,2,2
A0A5G2RF87;F1S108,CISD2,CDGSH iron sulfur domain 2,NaN,1,NaN,1,NaN,1,NaN,1,NaN,81919.01,NaN,41991.56,NaN,11.5%;11.1%,NaN,5.4%;5.2%,NaN,0.610796988010406,NaN,0.610796988010406,NaN,2,NaN,2
A0A287ASX8;A0A5G2QCC0;F1S3H4,COQ6,"Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial;Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial;Ubiquinone biosynthesis monooxygenase COQ6, mitochondrial",NaN,1,NaN,6,NaN,1,NaN,3,NaN,84624.77,NaN,1763929,NaN,2.9%;2.7%;2.8%,NaN,8.9%;8.3%;8.5%,NaN,2.15788435935974,NaN,2.15788435935974,NaN,3,NaN,3
A0A286ZTQ6;A0A287AA34;A0A5G2RAI1;F1SJT2;I3LSF0,SIK3,SIK family kinase 3,NaN,1,NaN,1,NaN,1,NaN,1,NaN,332350,NaN,577683.9,NaN,1.4%;1.4%;1.3%;1.4%;1.5%,NaN,1.4%;1.4%;1.3%;1.4%;1.5%,NaN,2.26801443099976,NaN,2.26801443099976,NaN,1,NaN,1
A0A5G2QPQ0;A0A5G2QU72;A0A5G2QZY1;A0A5G2R7H9;F1SLE7,DYSF,Dysferlin,NaN,1,NaN,2,NaN,1,NaN,2,NaN,242537.8,NaN,20364.56,NaN,0.8%;0.8%;0.8%;0.8%;0.8%,NaN,1.2%;1.2%;1.2%;1.2%;1.2%,NaN,0.487000852823257,NaN,0.487000852823257,NaN,2,NaN,2
A0A287AKU9;A0A287BIA8;B5LX40,APPL1,"Adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1;Adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1;Adaptor protein phosphotyrosine interaction PH domain and leucine zipper containing 1",NaN,3,15,8,NaN,3,5,5,NaN,4108365,1.008217E+07,9175176,NaN,5.6%;5.4%;5.2%,18%;17.1%;16.7%,12.4%;11.8%;11.4%,NaN,2.38433432579041,2.38433432579041,2.38433432579041,NaN,10,10,10
A0A287AVP4;A0A287BG87;A0A287BP50;F1S1X9,TXNL1,Thioredoxin like 1,NaN,1,1,1,NaN,1,1,1,NaN,219292.3,758601.4,1306454,NaN,2.5%;2.8%;2.5%;1.8%,2.5%;2.8%;2.5%;1.8%,2.5%;2.8%;2.5%;1.8%,NaN,0.400814473628998,0.400814473628998,0.400814473628998,NaN,1,1,1
P79274,ACADL,"Long-chain specific acyl-CoA dehydrogenase, mitochondrial",NaN,4,NaN,7,NaN,3,NaN,5,NaN,4622930,NaN,1.261477E+07,NaN,7%,NaN,13.7%,NaN,2.38651013374329,NaN,2.38651013374329,NaN,7,NaN,7
A0A286ZKG9,PPIB,Peptidyl-prolyl cis-trans isomerase,NaN,1,2,2,NaN,1,2,2,NaN,828983.3,1050135,3679353,NaN,7.9%,7.9%,10.4%,NaN,2.11561703681946,2.11561703681946,2.11561703681946,NaN,3,3,3
A0A286ZV91;A0A287A4C3;I3LI16,USP2,Ubiquitin carboxyl-terminal hydrolase;Ubiquitin specific peptidase 2;Ubiquitin carboxyl-terminal hydrolase,NaN,1,1,5,NaN,1,1,5,NaN,66764.94,467927.9,859810.4,NaN,1.5%;1.7%;1.7%,1.5%;1.7%;1.7%,8.4%;9.6%;9.2%,NaN,2.58355951309204,2.58355951309204,2.58355951309204,NaN,5,5,5
A0A287A4D9;A0A287A6Z5;A0A287ABL8;A0A287AKH9;A0A287AU41;A0A287B7Y7;A0A287BH40;A0A5G2R266;F1SIT4,UACA,Uveal autoantigen with coiled-coil domains and ankyrin repeats,NaN,2,1,3,NaN,2,1,3,NaN,102462.7,1253200,710536.2,NaN,1.9%;1.7%;1.9%;2%;1.9%;1.7%;1.9%;2.3%;1.9%,0.9%;0.8%;0.9%;0.9%;0.9%;0.8%;0.9%;1.1%;0.9%,2.6%;2.3%;2.6%;2.8%;2.6%;2.3%;2.6%;3.2%;2.6%,NaN,2.42804622650146,2.42804622650146,2.42804622650146,NaN,3,3,3
A0A286ZQN2;I3LEB7,PODN,LRRNT domain-containing protein,NaN,4,7,1,NaN,3,5,1,NaN,591609.3,869939.4,2377446,NaN,4.9%;4.9%,10.9%;10.9%,1.1%;1.1%,NaN,2.47655153274536,2.47655153274536,2.47655153274536,NaN,8,8,8
A0A286ZIH2;A0A287AZ78;A0A287B765;A0A287BAM2;A0A287BGP4;A0A287BI94;A0A287BK53;A0A480ZLH6;A0A5G2QIL6;A0A5G2QQI7;A0A5G2RAU1;F1RUI3;I3LL44,IQSEC1;IQSEC1;IQSEC1;IQSEC1;IQSEC1;IQSEC1;IQSEC1;IQSEC1;IQSEC2;IQSEC2;IQSEC1;IQSEC2;IQSEC1,IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 1;IQ motif and SEC7 domain-containing protein 1 isoform b;IQ motif and Sec7 domain ArfGEF 2;IQ motif and Sec7 domain ArfGEF 2;IQ motif and Sec7 domain ArfGEF 1;IQ motif and Sec7 domain ArfGEF 2;IQ motif and Sec7 domain ArfGEF 1,NaN,1,1,1,NaN,1,1,1,NaN,5822.917,199594.1,6428910,NaN,0.8%;0.7%;0.7%;0.7%;0.8%;0.7%;0.7%;0.8%;0.8%;0.7%;0.8%;0.5%;0.8%,0.8%;0.7%;0.7%;0.7%;0.8%;0.7%;0.7%;0.8%;0.8%;0.7%;0.8%;0.5%;0.8%,0.8%;0.7%;0.7%;0.7%;0.8%;0.7%;0.7%;0.8%;0.8%;0.7%;0.8%;0.5%;0.8%,NaN,-0.0190542321652174,-0.0190542321652174,-0.0190542321652174,NaN,2,2,2
A0A287AYP8;F1S2U6,LPGAT1,Lysophosphatidylglycerol acyltransferase 1;Acyl-CoA:lysophosphatidylglycerol acyltransferase 1,NaN,1,NaN,1,NaN,1,NaN,1,NaN,186363.3,NaN,723947.6,NaN,2.1%;2.4%,NaN,2.1%;2.4%,NaN,0.516491830348969,NaN,0.516491830348969,NaN,1,NaN,1
A0A287BAW0;A0A5G2QYE9;A0A5G2R584;A0A5G2RN85,NDUFA5,Complex I subunit B13,NaN,1,1,1,NaN,1,1,1,NaN,2609215,1038224,6121658,NaN,8.6%;9.8%;9.3%;8.5%,8.6%;9.8%;9.3%;8.5%,8.6%;9.8%;9.3%;8.5%,NaN,1.570680975914,1.570680975914,1.570680975914,NaN,1,1,1
A0A5G2QIS7;I3LCJ1,ROCK1,Rho-associated protein kinase;Non-specific serine/threonine protein kinase,NaN,1,8,9,NaN,1,5,5,NaN,5.812049E+07,6014760,5464406,NaN,0.8%;1%,6.4%;7.7%,5.2%;6.2%,NaN,2.12856435775757,2.12856435775757,2.12856435775757,NaN,11,11,11
A0A287BH67;A0A287BSU8,SRSF4,Uncharacterized protein,NaN,1,NaN,1,NaN,1,NaN,1,NaN,207025.4,NaN,387855.9,NaN,1.5%;1.4%,NaN,1.5%;1.4%,NaN,-0.0560742430388927,NaN,-0.0560742430388927,NaN,1,NaN,1
A0A287BA08;Q8MI68,MMUT,"Methylmalonyl-CoA isomerase;Methylmalonyl-CoA mutase, mitochondrial",NaN,1,NaN,7,NaN,1,NaN,5,NaN,1861408,NaN,2873357,NaN,1.3%;1.3%,NaN,8%;8%,NaN,1.79881823062897,NaN,1.79881823062897,NaN,6,NaN,6
F1S155,SEC24D,"SEC24 homolog D, COPII coat complex component",NaN,4,6,7,NaN,4,4,5,NaN,5679876,3.499584E+07,1.091047E+07,NaN,5.1%,5.6%,7.3%,NaN,2.3320300579071,2.3320300579071,2.3320300579071,NaN,9,9,9
A0A287AHK8;A0A287B2U6;A0A287BI18;A0A5G2QRA2;A0A5G2RDV3,SNAP23,Synaptosomal-associated protein;Synaptosomal-associated protein;Synaptosome associated protein 23;Synaptosome associated protein 23;Synaptosome associated protein 23,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,97581.64,NaN,NaN,NaN,6.3%;6.6%;8.9%;10.9%;14.4%,NaN,NaN,NaN,1.50103032588959,NaN,NaN,NaN,1,NaN,NaN
F1RTY6,PPID,Peptidylprolyl isomerase D,NaN,1,2,4,NaN,1,2,3,NaN,70549.33,1336255,5066464,NaN,2.4%,4.6%,7.6%,NaN,1.22507703304291,1.22507703304291,1.22507703304291,NaN,3,3,3
A0A286ZN47;A0A287A3K9;A0A5G2Q9N3;A0A5G2R9H9;A0A5S6IBF3;Q52NJ4,ARL3,ADP-ribosylation factor-like protein 3,NaN,1,1,1,NaN,1,1,1,NaN,36627.67,233385.2,378731.1,NaN,5.7%;7.1%;5.8%;3.6%;5.6%;6%,5.7%;7.1%;5.8%;3.6%;5.6%;6%,5.7%;7.1%;5.8%;3.6%;5.6%;6%,NaN,0.334235727787018,0.334235727787018,0.334235727787018,NaN,1,1,1
D3K5N7,ELAVL1,ELAV-like protein,NaN,3,6,11,NaN,3,5,5,NaN,1895461,4538317,5722761,NaN,11.3%,16.9%,22.1%,NaN,2.30298948287964,2.30298948287964,2.30298948287964,NaN,8,8,8
A0A5G2RCL1;A0A5G2RLB6;I3LTH4,NUBP1,Cytosolic Fe-S cluster assembly factor NUBP1,NaN,2,3,2,NaN,2,2,2,NaN,396551.7,259608.1,462784.9,NaN,4.8%;6.1%;5.6%,4.8%;6.1%;5.6%,4.8%;6.1%;5.6%,NaN,-0.80004757642746,-0.80004757642746,-0.80004757642746,NaN,2,2,2
F1RKZ6,USP7,Ubiquitin carboxyl-terminal hydrolase 7,NaN,1,10,3,NaN,1,5,3,NaN,1719236,2300549,2536407,NaN,1.7%,7.7%,4.1%,NaN,2.63912653923035,2.63912653923035,2.63912653923035,NaN,9,9,9
A0A287ABF7;A0A5G2R2V7;A0A5G2RC95;A0A5G2RLL2;I3LQP7;Q66RM2,TMBIM6,Bax inhibitor 1,NaN,1,1,1,NaN,1,1,1,NaN,347710.2,238288.7,884305.1,NaN,2.9%;3.3%;4%;3.4%;3.4%;3.4%,2.9%;3.3%;4%;3.4%;3.4%;3.4%,2.9%;3.3%;4%;3.4%;3.4%;3.4%,NaN,1.18736398220062,1.18736398220062,1.18736398220062,NaN,1,1,1
A0A287A976;F2Z540,COPS5,COP9 signalosome subunit 5,NaN,1,2,3,NaN,1,2,2,NaN,275201.3,76212.87,515977,NaN,2%;2.3%,3.7%;4.4%,3.9%;4.7%,NaN,1.37057960033417,1.37057960033417,1.37057960033417,NaN,3,3,3
A0A286ZQ17;A0A286ZYI5;A0A286ZZK2;A0A287BNV5;A0A287BQR8;A0A5G2QDD1;A0A5G2QX00;A0A5G2R5L9;A0A5S8KS44;Q9GKE8,CD47,Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Integrin-associated protein;Leukocyte surface antigen CD47,NaN,1,NaN,1,NaN,1,NaN,1,NaN,365944.2,NaN,355572.9,NaN,4.4%;4.4%;4.8%;4.5%;4.5%;4.7%;4.2%;4.1%;4.7%;4.6%,NaN,4.4%;4.4%;4.8%;4.5%;4.5%;4.7%;4.2%;4.1%;4.7%;4.6%,NaN,2.03719472885132,NaN,2.03719472885132,NaN,1,NaN,1
F1RG16,HNRNPF,Heterogeneous nuclear ribonucleoprotein F,NaN,3,2,6,NaN,1,1,5,NaN,2680202,3909489,5806529,NaN,4.1%,4.1%,20.3%,NaN,2.37795639038086,2.37795639038086,2.37795639038086,NaN,5,5,5
A0A5G2QFP8;A0A5G2QW71;P67985,ICMT;ICMT;RPL22,Isoprenylcysteine carboxyl methyltransferase;Protein-S-isoprenylcysteine O-methyltransferase;60S ribosomal protein L22,NaN,1,1,1,NaN,1,1,1,NaN,189124,3936823,1512684,NaN,8.8%;3.2%;8.6%,8.8%;3.2%;8.6%,8.8%;3.2%;8.6%,NaN,2.02663540840149,2.02663540840149,2.02663540840149,NaN,1,1,1
A0A287B6M0;A0A5G2QRG3;F1RXC2,CA2,Carbonic anhydrase;Carbonic anhydrase 2;Carbonic anhydrase,NaN,2,2,NaN,NaN,1,1,NaN,NaN,188575.2,265342.9,NaN,NaN,3%;3.7%;3.5%,3%;3.7%;3.5%,NaN,NaN,2.07320880889893,2.07320880889893,NaN,NaN,1,1,NaN
A0A5G2QH75;F1RK01,CPB2,Carboxypeptidase B2,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,287823.5,NaN,NaN,NaN,2.3%;2.1%,NaN,NaN,NaN,0.883061707019806,NaN,NaN,NaN,1,NaN,NaN
A0A5G2QMA6;F1RSV2;K7GKQ6;K7GSL3;Q27HV0,OGT,O-GlcNAc transferase subunit p110;O-GlcNAc transferase subunit p110;O-GlcNAc transferase subunit p110;O-GlcNAc transferase subunit p110;UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit,NaN,1,1,1,NaN,1,1,1,NaN,175734,200602.9,859793.3,NaN,0.9%;0.9%;0.8%;0.9%;0.9%,0.9%;0.9%;0.8%;0.9%;0.9%,0.9%;0.9%;0.8%;0.9%;0.9%,NaN,-0.0665117427706718,-0.0665117427706718,-0.0665117427706718,NaN,1,1,1
A0A287AMZ2;A0A5G2R2Z6,CCT3,T-complex protein 1 subunit gamma,NaN,1,11,7,NaN,1,5,4,NaN,5207057,6075136,4830143,NaN,4.2%;4.2%,16.9%;16.9%,13.4%;13.4%,NaN,3.04032349586487,3.04032349586487,3.04032349586487,NaN,8,8,8
A0A5S8M9X9;P10173,FH,"Fumarate hydratase, mitochondrial;Fumarate hydratase, mitochondrial",NaN,1,NaN,3,NaN,1,NaN,2,NaN,130255.5,NaN,652038.2,NaN,3.9%;3.5%,NaN,6%;5.5%,NaN,2.12438178062439,NaN,2.12438178062439,NaN,2,NaN,2
A0A287A1E7;A0A287ACU5;F1SFN2,EIF4E3,Eukaryotic translation initiation factor 4E family member 3,NaN,2,1,1,NaN,1,1,1,NaN,248247.7,78107.75,23013.42,NaN,4.1%;9.3%;7%,4.1%;9.3%;7%,4.1%;9.3%;7%,NaN,1.99470174312592,1.99470174312592,1.99470174312592,NaN,1,1,1
A0A287B929,RPL13A,60S ribosomal protein L13a,NaN,2,4,4,NaN,2,3,3,NaN,311136,1932141,2612821,NaN,3.4%,5.6%,5.6%,NaN,0.918278634548187,0.918278634548187,0.918278634548187,NaN,3,3,3
A0A480F3K2;A0A5G2QE76;Q64L94,PSME1,Proteasome activator complex subunit 1,NaN,2,8,8,NaN,2,5,5,NaN,629700.3,4436026,5615647,NaN,8.8%;9.2%;8.8%,26.1%;27.3%;26.1%,18.5%;19.3%;18.5%,NaN,3.01173973083496,3.01173973083496,3.01173973083496,NaN,7,7,7
A0A286ZSZ5;A0A286ZUZ0;A0A287APQ9;A0A5G2QZ49;A0A5G2R539;A0A5G2R8U6;I3LEQ0,OSBPL9,Oxysterol-binding protein,NaN,1,NaN,1,NaN,1,NaN,1,NaN,61046.1,NaN,396766,NaN,2.3%;2.4%;2.2%;2.4%;2.4%;2.3%;2.3%,NaN,1.3%;1.4%;1.3%;1.4%;1.4%;1.4%;1.4%,NaN,1.31145393848419,NaN,1.31145393848419,NaN,2,NaN,2
Q3ZD69,LMNA,Prelamin-A/C,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,2833959,NaN,NaN,NaN,1.4%,NaN,NaN,NaN,1.39087808132172,NaN,NaN,NaN,1,NaN,NaN
A0A287AL05;A0A287BK74;A0A5G2QZR0;A0A5G2R7X3;F1SKN5,EIF3L,Eukaryotic translation initiation factor 3 subunit L,NaN,1,4,4,NaN,1,3,3,NaN,466178,1937289,5226222,NaN,2.1%;2.1%;2.5%;2.8%;2.4%,4.3%;4.4%;5.2%;5.8%;5.1%,5.9%;6.1%;7.2%;7.9%;6.9%,NaN,2.50343322753906,2.50343322753906,2.50343322753906,NaN,4,4,4
F1SGG0,TNS2,Tensin 2,NaN,1,NaN,2,NaN,1,NaN,1,NaN,401364.3,NaN,218634.1,NaN,0.9%,NaN,0.9%,NaN,2.21349191665649,NaN,2.21349191665649,NaN,1,NaN,1
A0A287ASR5;A0A287AUZ8;A0A287B6D2;F1RWZ2,PRPF4B,Pre-mRNA processing factor 4B;Pre-mRNA processing factor 4B;Pre-mRNA processing factor 4B;PRP4 pre-mRNA-processing factor 4 homolog,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,99815.01,NaN,NaN,NaN,1.4%;1.5%;1.4%;1.1%,NaN,NaN,NaN,1.18917548656464,NaN,NaN,NaN,1,NaN,NaN
F1SPF6;I3L742,RUVBL1,RuvB-like helicase,NaN,2,13,7,NaN,2,5,5,NaN,1656959,1.360149E+07,3819544,NaN,5.5%;5.4%,20.4%;20.1%,14.5%;14.3%,NaN,2.66775465011597,2.66775465011597,2.66775465011597,NaN,9,9,9
A0A5G2QXC2;A0A5G2R8K0,PCDH7,Uncharacterized protein,NaN,1,1,1,NaN,1,1,1,NaN,50552.82,84967.73,281134.6,NaN,1.3%;1.5%,1.3%;1.5%,1.3%;1.5%,NaN,1.71097254753113,1.71097254753113,1.71097254753113,NaN,1,1,1
A0A5G2QCB3;A0A5G2QMT5;A0A5G2QXM5;A0A5G2RG03;I3LUM8,FARSB,Phenylalanyl-tRNA synthetase beta subunit,NaN,1,1,5,NaN,1,1,5,NaN,190830.3,184603.6,512749.4,NaN,1.8%;1.6%;1.7%;1.7%;1.7%,1.8%;1.6%;1.7%;1.7%;1.7%,9.3%;8.4%;8.7%;8.8%;8.8%,NaN,2.6006338596344,2.6006338596344,2.6006338596344,NaN,5,5,5
A0A287ANT8;A0A287AYL9;A0A5G2QEL5;A0A5G2QT51;A0A5G2R0I8;F1RRS3;I3LTE8,NSF,Vesicle-fusing ATPase,NaN,2,1,1,NaN,2,1,1,NaN,126513.6,222979.7,291272.9,NaN,3.6%;3.5%;3.6%;3.6%;3.6%;3.6%;4%,0.9%;0.9%;0.9%;0.9%;0.9%;0.9%;1%,0.9%;0.9%;0.9%;0.9%;0.9%;0.9%;1%,NaN,0.328221827745438,0.328221827745438,0.328221827745438,NaN,2,2,2
A0A5G2QSH2,HNRNPA0,Uncharacterized protein,NaN,1,1,8,NaN,1,1,5,NaN,108982.7,2647857,1929106,NaN,5.3%,5.3%,19.5%,NaN,1.48372137546539,1.48372137546539,1.48372137546539,NaN,5,5,5
A0A480VY41;A0A5G2QKM2;F2Z4Z4,CSNK1A1,Casein kinase I isoform alpha,NaN,1,5,8,NaN,1,4,5,NaN,7693929,1.115668E+07,1.383817E+07,NaN,3%;3%;3.1%,9.2%;9.2%;9.5%,18.4%;18.5%;19.1%,NaN,2.83516430854797,2.83516430854797,2.83516430854797,NaN,7,7,7
A0A286ZWI2;A0A5G2QJ53,NUDT21,Cleavage and polyadenylation specificity factor subunit 5,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,31746.97,NaN,NaN,NaN,4%;3.8%,NaN,NaN,NaN,-1.0523065328598,NaN,NaN,NaN,1,NaN,NaN
F1RHW4,RRAS,RAS related,NaN,2,NaN,1,NaN,2,NaN,1,NaN,114028.9,NaN,630554.9,NaN,9.6%,NaN,3.2%,NaN,1.32151758670807,NaN,1.32151758670807,NaN,2,NaN,2
A0A287B6T3;I3LD55,FAXC;COQ3,"Ubiquinone biosynthesis O-methyltransferase, mitochondrial;Ubiquinone biosynthesis O-methyltransferase, mitochondrial",NaN,1,NaN,2,NaN,1,NaN,1,NaN,1270847,NaN,365914.7,NaN,4.3%;4%,NaN,2.2%;2%,NaN,1.30595576763153,NaN,1.30595576763153,NaN,2,NaN,2
A0A5G2QT98;F1S1C3,CA4,Carbonate dehydratase IV,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,195736.9,NaN,NaN,NaN,3.9%;3.9%,NaN,NaN,NaN,-0.149871274828911,NaN,NaN,NaN,1,NaN,NaN
F1RS72,ARHGAP10,Rho GTPase-activating protein 10,NaN,1,3,3,NaN,1,2,3,NaN,529972.2,861929.6,792640.3,NaN,1.3%,3.3%,4.5%,NaN,2.58294796943665,2.58294796943665,2.58294796943665,NaN,3,3,3
A0A287BQH1;A0A5G2QGZ6;A0A5G2R5G5;F1RZT5,VPS52,Vacuolar protein sorting-associated protein 52 homolog,NaN,1,1,NaN,NaN,1,1,NaN,NaN,23951.29,150246.4,NaN,NaN,3.7%;4%;4.3%;3.9%,3.7%;4%;4.3%;3.9%,NaN,NaN,2.21793293952942,2.21793293952942,NaN,NaN,1,1,NaN
A0A5S6GT88;P04574,CAPNS1,Calcium-activated neutral proteinase small subunit;Calpain small subunit 1,NaN,1,1,2,NaN,1,1,2,NaN,154640.3,3949422,619253.6,NaN,2.6%;2.6%,2.6%;2.6%,11.4%;11.7%,NaN,-0.0248706806451082,-0.0248706806451082,-0.0248706806451082,NaN,2,2,2
A0A5G2QJT3;F1RHA9,LECT2,Leukocyte cell-derived chemotaxin-2;Leukocyte cell derived chemotaxin 2,NaN,2,NaN,NaN,NaN,1,NaN,NaN,NaN,139701.2,NaN,NaN,NaN,5.8%;4.5%,NaN,NaN,NaN,1.97248923778534,NaN,NaN,NaN,1,NaN,NaN
A0A287BPW8;A0A5G2QVR1,NDUFB4,Complex I-B15,NaN,3,NaN,3,NaN,3,NaN,3,NaN,1679796,NaN,5742685,NaN,27.9%;30.3%,NaN,34.1%;37%,NaN,2.23004198074341,NaN,2.23004198074341,NaN,4,NaN,4
A0A286ZWL1;A0A286ZZD5,LMOD1,Leiomodin-1;Leiomodin 1,NaN,2,4,NaN,NaN,2,4,NaN,NaN,1188024,1081611,NaN,NaN,3.7%;2.7%,6.9%;5%,NaN,NaN,2.56810712814331,2.56810712814331,NaN,NaN,5,5,NaN
F1SPJ1,MMP19,Matrix metallopeptidase 19,NaN,1,NaN,NaN,NaN,1,NaN,NaN,NaN,99424.31,NaN,NaN,NaN,3%,NaN,NaN,NaN,-0.298827588558197,NaN,NaN,NaN,1,NaN,NaN
I3LEX0,RPS9,40S ribosomal protein S9,NaN,2,3,10,NaN,2,2,5,NaN,581536.4,3311048,2.221721E+07,NaN,9.8%,8.2%,19.1%,NaN,2.37542104721069,2.37542104721069,2.37542104721069,NaN,7,7,7
A0A286ZT20;A0A287A9L4;A0A287AA44;A0A287AD24;A0A287BA63;A0A287BAJ4;F1RKW7,ZNF207,Zinc finger protein 207;Zinc finger protein 207;Zinc finger protein 207;Zinc finger protein 207;BUB3-interacting and GLEBS motif-containing protein ZNF207 isoform b;Zinc finger protein 207;Zinc finger protein 207,NaN,1,3,2,NaN,1,3,2,NaN,694849.9,6863188,5765749,NaN,2.7%;3.3%;2.6%;3.1%;2.8%;2.8%;2.9%,4%;4.8%;3.8%;4.6%;4.1%;4.1%;4.3%,2.9%;3.5%;2.8%;3.4%;3%;3%;3.1%,NaN,1.72991156578064,1.72991156578064,1.72991156578064,NaN,3,3,3
A0A287AGL5;A0A5G2Q8Y5;A0A5G2QLE0;F1S5Y8,WDR47,WD repeat domain 47,NaN,1,1,1,NaN,1,1,1,NaN,45576.16,503585.8,135642,NaN,1%;1.1%;1%;1%,1%;1.1%;1%;1%,1%;1.1%;1%;1%,NaN,0.978459179401398,0.978459179401398,0.978459179401398,NaN,1,1,1
A0A287B950;A0A5G2QXY8;F2Z545,ELOC,Elongin-C,NaN,1,1,1,NaN,1,1,1,NaN,2916872,264675,334049.6,NaN,10.7%;8.6%;9.3%,11.6%;9.4%;10.1%,11.6%;9.4%;10.1%,NaN,1.87790822982788,1.87790822982788,1.87790822982788,NaN,2,2,2
A0A288CFV0;A0A5G2QSE6;Q06AA0,L3MBTL1,Uncharacterized protein;Uncharacterized protein;SFRS6,NaN,3,2,5,NaN,2,1,3,NaN,1680071,219412.9,2415991,NaN,5.2%;5.3%;4.6%,2.3%;2.3%;2%,8.9%;9%;7.8%,NaN,0.483454406261444,0.483454406261444,0.483454406261444,NaN,3,3,3
A0A286ZL26;F2Z546,RPL19,Ribosomal protein L19;60S ribosomal protein L19,NaN,1,NaN,1,NaN,1,NaN,1,NaN,351665.4,NaN,2628870,NaN,5.1%;3.6%,NaN,5.1%;3.6%,NaN,1.40056228637695,NaN,1.40056228637695,NaN,1,NaN,1
A0A286ZTD7;F1RKQ8,CPSF7,Cleavage and polyadenylation specific factor 7,NaN,1,2,2,NaN,1,2,2,NaN,143175.8,707118.9,598537.4,NaN,2%;1.7%,8.2%;7%,8.2%;7%,NaN,1.39515316486359,1.39515316486359,1.39515316486359,NaN,2,2,2
P50667;Q69GF7,MT-CO2,Cytochrome c oxidase subunit 2,NaN,1,NaN,3,NaN,1,NaN,3,NaN,1.294678E+07,NaN,3862176,NaN,3.1%;3.1%,NaN,16.2%;16.2%,NaN,2.18918800354004,NaN,2.18918800354004,NaN,3,NaN,3
A0A5G2QMX0,H2AX,Histone H2A,NaN,1,1,3,NaN,1,1,2,NaN,1004549,6470782,9315029,NaN,16.1%,16.1%,16.8%,NaN,1.31948459148407,1.31948459148407,1.31948459148407,NaN,2,2,2
